ANIO;NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
2022;HUANUCO;HUANUCO;HUANUCO;1;1;1;1
2022;HUANUCO;HUANUCO;HUANUCO;1;1;1;1
2022;HUANUCO;HUANUCO;HUANUCO;1;1;1;1
2022;HUANUCO;HUANUCO;HUANUCO;1;2;2;2
2022;HUANUCO;HUANUCO;HUANUCO;1;0;0;0
2022;HUANUCO;HUANUCO;HUANUCO;1;1;1;1
2022;HUANUCO;HUANUCO;HUANUCO;0;0;0;0
2022;HUANUCO;HUANUCO;HUANUCO;0;0;1;1
2022;HUANUCO;HUANUCO;HUANUCO;2;3;3;3
2022;HUANUCO;HUANUCO;HUANUCO;2;0;0;0
2022;HUANUCO;HUANUCO;HUANUCO;0;0;0;0
2022;HUANUCO;HUANUCO;HUANUCO;1;0;0;0
2022;HUANUCO;HUANUCO;HUANUCO;2;2;2;2
2022;PASCO;PASCO;CHAUPIMARCA;1;1;0;0
2022;PASCO;PASCO;CHAUPIMARCA;0;0;0;0
2022;PASCO;PASCO;CHAUPIMARCA;;;;
2022;PASCO;PASCO;CHAUPIMARCA;0;0;0;1
2022;PASCO;PASCO;CHAUPIMARCA;1;2;0;1
2022;PASCO;PASCO;CHAUPIMARCA;1;1;0;0
2022;PASCO;PASCO;CHAUPIMARCA;1;1;1;1
2022;PASCO;PASCO;CHAUPIMARCA;;;;
2022;PASCO;PASCO;CHAUPIMARCA;0;0;0;0
2022;PASCO;PASCO;CHAUPIMARCA;0;0;1;1
2022;PASCO;PASCO;CHAUPIMARCA;1;1;2;2
2022;PASCO;PASCO;CHAUPIMARCA;0;1;1;1
2022;PASCO;PASCO;CHAUPIMARCA;1;1;1;1
2022;PASCO;PASCO;CHAUPIMARCA;0;0;2;3
2022;PASCO;PASCO;CHAUPIMARCA;0;0;0;0
2022;PASCO;PASCO;CHAUPIMARCA;1;1;1;2
2022;PASCO;PASCO;CHAUPIMARCA;;;;
2022;PASCO;PASCO;CHAUPIMARCA;0;0;0;0
2022;PASCO;PASCO;CHAUPIMARCA;0;0;0;0
2022;PASCO;PASCO;CHAUPIMARCA;1;0;1;1
2022;PASCO;PASCO;CHAUPIMARCA;;;;
2022;PASCO;PASCO;CHAUPIMARCA;0;0;1;0
2022;PASCO;OXAPAMPA;VILLA RICA;;;;
2022;PASCO;OXAPAMPA;VILLA RICA;1;1;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;2;2;1;1
2022;PASCO;OXAPAMPA;VILLA RICA;0;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;1;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;0;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;2;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;1;1;1;1
2022;PASCO;OXAPAMPA;VILLA RICA;2;2;2;2
2022;PASCO;OXAPAMPA;VILLA RICA;1;1;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;1;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;0;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;1;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;0;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;0;1;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;2;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;0;0;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;1;3;1;1
2022;PASCO;OXAPAMPA;VILLA RICA;1;1;0;0
2022;PASCO;OXAPAMPA;VILLA RICA;1;1;1;1
2022;LIMA;CAÑETE;IMPERIAL;1;2;0;0
2022;LIMA;CAÑETE;IMPERIAL;1;0;1;1
2022;LIMA;CAÑETE;IMPERIAL;1;1;1;1
2022;LIMA;CAÑETE;IMPERIAL;0;0;2;2
2022;LIMA;CAÑETE;IMPERIAL;0;0;0;0
2022;LIMA;CAÑETE;IMPERIAL;1;2;2;2
2022;LIMA;CAÑETE;IMPERIAL;0;1;1;1
2022;LIMA;CAÑETE;IMPERIAL;;;;
2022;LIMA;CAÑETE;IMPERIAL;0;1;1;1
2022;LIMA;CAÑETE;IMPERIAL;1;1;1;1
2022;LIMA;CAÑETE;IMPERIAL;1;1;1;1
2022;LIMA;CAÑETE;IMPERIAL;1;2;2;2
2022;LIMA;CAÑETE;IMPERIAL;1;2;2;2
2022;ICA;ICA;ICA;;;;
2022;ICA;ICA;ICA;1;1;1;2
2022;ICA;ICA;ICA;;;;
2022;ICA;ICA;ICA;1;2;2;2
2022;ICA;ICA;ICA;1;1;0;0
2022;ICA;ICA;ICA;1;1;1;1
2022;ICA;ICA;ICA;2;1;1;1
2022;ICA;ICA;ICA;0;0;0;0
2022;ICA;ICA;ICA;1;1;1;1
2022;ICA;ICA;ICA;0;0;0;2
2022;ICA;ICA;ICA;0;1;1;2
2022;ICA;ICA;ICA;;;;
2022;ICA;ICA;ICA;1;0;0;0
2022;ICA;ICA;ICA;2;2;2;2
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;0;0;0
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;0;0;0;0
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;0;0
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;0;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;3
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;1;1;1;1
2022;AREQUIPA;AREQUIPA;CERRO COLORADO;2;0;0;3
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;1;1;1
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;1;1;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;2;2;2;2
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;1;1;2
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;1;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;1;1
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;1;1
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;1;1;1
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;1;1;1
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;0;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;1;0;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;0;0
2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;0;0;0;0
2022;AREQUIPA;ISLAY;ISLAY;2;2;1;1
2022;AREQUIPA;ISLAY;ISLAY;1;3;1;1
2022;AREQUIPA;ISLAY;ISLAY;1;0;0;0
2022;AREQUIPA;ISLAY;ISLAY;2;2;0;0
2022;AREQUIPA;ISLAY;ISLAY;2;2;1;1
2022;AREQUIPA;ISLAY;ISLAY;0;1;1;1
2022;AREQUIPA;ISLAY;ISLAY;0;0;2;2
2022;AREQUIPA;ISLAY;ISLAY;0;2;0;0
2022;AREQUIPA;ISLAY;ISLAY;0;1;0;0
2022;AREQUIPA;ISLAY;ISLAY;1;0;0;0
2022;AREQUIPA;ISLAY;ISLAY;0;2;0;0
2022;AREQUIPA;ISLAY;ISLAY;1;2;1;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2;1;0;0
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;0;0;0;0
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;0;0;0
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;2;0;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;1;1;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;1;1;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;1;1;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;0;0;0;0
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2;1;0;0
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2;1;2;2
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;1;1;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;0;1;1
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2;2;2;2
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;2;2;2;2
2022;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;1;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;0;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;0;1;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;1;1
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;1;1;0;0
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;1;1;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;1;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;0;0;2;2
2022;CALLAO;CALLAO;VENTANILLA;1;1;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;1;2;1;1
2022;CALLAO;CALLAO;VENTANILLA;0;1;0;1
2022;CALLAO;CALLAO;VENTANILLA;1;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;1;1;0;1
2022;CALLAO;CALLAO;VENTANILLA;1;1;2;2
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;2;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;1;1;2;2
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;2;2;0;0
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;;;;
2022;CALLAO;CALLAO;VENTANILLA;1;1;1;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;0;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;1;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;1;1;0;0
2022;CALLAO;CALLAO;VENTANILLA;2;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;1;0;0;0
2022;CALLAO;CALLAO;VENTANILLA;2;1;1;1
2022;CALLAO;CALLAO;VENTANILLA;1;1;0;0
2022;CALLAO;CALLAO;VENTANILLA;1;0;0;1
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;0;0;2;2
2022;LIMA;LIMA;PACHACAMAC;2;2;1;0
2022;LIMA;LIMA;PACHACAMAC;1;1;2;2
2022;LIMA;LIMA;PACHACAMAC;1;0;1;2
2022;LIMA;LIMA;PACHACAMAC;0;2;1;1
2022;LIMA;LIMA;PACHACAMAC;0;0;1;1
2022;LIMA;LIMA;PACHACAMAC;2;2;0;0
2022;LIMA;LIMA;PACHACAMAC;2;2;1;1
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;0;0;0;0
2022;LIMA;LIMA;PACHACAMAC;;;;
2022;LIMA;LIMA;PACHACAMAC;;;;
2022;LIMA;LIMA;PACHACAMAC;3;3;0;0
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;1;1;1;2
2022;LIMA;LIMA;PACHACAMAC;1;1;0;0
2022;LIMA;LIMA;PACHACAMAC;1;1;1;1
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;0;0;0;0
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;1;2;1;1
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;1;1;1;1
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;2;2;2;2
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;1;0;0;0
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;2;1;2;2
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;0;2;2;2
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;2;1;2;2
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;1;0;0;0
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;3;3;3;3
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;2;1;0;0
2022;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;2;2;0;0
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
2022;PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;2;1;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;2;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;2;2
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;2
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
2022;CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;2;1;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;0;0;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;2;3;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;3;1;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;2;2;3;3
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;2;2
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;0;0
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;2;2;2;2
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;1;1;2
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;1;0;0;1
2022;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;2;2;2;2
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;0;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;1;1;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;3
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;;;;
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;2;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;0;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;;;;
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;2;3
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;;;;
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;0;0;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;0;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;;;;
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;0;0;0
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;3;3;3;3
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;0;0;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;0;1;1;1
2022;LA LIBERTAD;TRUJILLO;EL PORVENIR;1;1;1;1
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;1;1;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;0;0;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;0;0;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;0;0;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;2;1;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;0;0;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;ANCASH;CARHUAZ;CARHUAZ;1;1;3;3
2022;ANCASH;CARHUAZ;CARHUAZ;1;1;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;0;0
2022;ANCASH;CARHUAZ;CARHUAZ;2;2;2;2
2022;LIMA;LIMA;ANCON;2;2;0;0
2022;LIMA;LIMA;ANCON;1;1;0;1
2022;LIMA;LIMA;ANCON;1;1;2;2
2022;LIMA;LIMA;ANCON;1;0;0;0
2022;LIMA;LIMA;ANCON;0;0;1;1
2022;LIMA;LIMA;ANCON;1;1;1;1
2022;LIMA;LIMA;ANCON;;;;
2022;LIMA;LIMA;ANCON;;;;
2022;LIMA;LIMA;ANCON;;;;
2022;LIMA;LIMA;ANCON;;;;
2022;LIMA;LIMA;ANCON;1;1;1;1
2022;LIMA;LIMA;ANCON;1;1;1;1
2022;LIMA;LIMA;ANCON;1;1;1;1
2022;LIMA;LIMA;ANCON;1;1;1;1
2022;LIMA;LIMA;ANCON;2;2;3;1
2022;LIMA;LIMA;ANCON;1;0;0;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;1;0;1;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;1;0;1;1
2022;HUANCAVELICA;HUANCAVELICA;YAULI;0;0;0;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;1;1;0;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;1;1;1;3
2022;HUANCAVELICA;HUANCAVELICA;YAULI;0;0;0;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;1;1;1;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;;;;
2022;HUANCAVELICA;HUANCAVELICA;YAULI;;;;
2022;HUANCAVELICA;HUANCAVELICA;YAULI;;;;
2022;HUANCAVELICA;HUANCAVELICA;YAULI;;;;
2022;HUANCAVELICA;HUANCAVELICA;YAULI;;;;
2022;HUANCAVELICA;HUANCAVELICA;YAULI;;;;
2022;HUANCAVELICA;HUANCAVELICA;YAULI;0;0;3;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;0;0;0;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;3;1;1;0
2022;HUANCAVELICA;HUANCAVELICA;YAULI;3;0;1;0
2022;ICA;CHINCHA;ALTO LARAN;1;1;0;0
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;0;0;0;0
2022;ICA;CHINCHA;ALTO LARAN;2;2;2;2
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;1;1;0;0
2022;ICA;CHINCHA;ALTO LARAN;0;0;0;0
2022;ICA;CHINCHA;ALTO LARAN;0;0;0;0
2022;ICA;CHINCHA;ALTO LARAN;3;3;3;3
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;0;0;0;0
2022;ICA;CHINCHA;ALTO LARAN;0;0;1;1
2022;ICA;CHINCHA;ALTO LARAN;1;1;0;0
2022;ICA;CHINCHA;ALTO LARAN;0;0;0;0
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;1;1;2;1
2022;ICA;CHINCHA;ALTO LARAN;1;1;1;1
2022;ICA;CHINCHA;ALTO LARAN;0;0;1;1
2022;ICA;CHINCHA;ALTO LARAN;3;2;2;2
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;0;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;0;1;2
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;0;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;2;2;2
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;1;3;3
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;0;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;0;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;2;1;1;1
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;3;1;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;0;0;0;0
2022;AYACUCHO;HUAMANGA;JESUS NAZARENO;1;1;1;1
2022;MADRE DE DIOS;TAMBOPATA;INAMBARI;1;2;1;1
2022;MADRE DE DIOS;TAMBOPATA;INAMBARI;1;1;1;1
