Departamento;Provincia;Distrito;P69_2_T;P70A_1_1;P70A_2_1;P70A_3_1;P70A_4_1;P70A_5_1
AREQUIPA;CASTILLA;HUANCARQUI;2;1; ; ; ; 
AREQUIPA;CASTILLA;MACHAGUAY; ; ; ; ; ; 
AREQUIPA;CASTILLA;ORCOPAMPA;9;2;4; ; ; 
AREQUIPA;CASTILLA;PAMPACOLCA;2; ;3; ; ; 
AREQUIPA;CASTILLA;TIPAN; ; ; ; ; ; 
AREQUIPA;CASTILLA;UÑON; ; ; ; ; ; 
AREQUIPA;CASTILLA;URACA;3;1;2; ; ; 
AREQUIPA;CASTILLA;VIRACO; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;CHIVAY;18;1;4; ; ; 
AREQUIPA;CAYLLOMA;ACHOMA;2; ;1; ; ; 
AREQUIPA;CAYLLOMA;CABANACONDE;4; ; ; ; ; 
AREQUIPA;CAYLLOMA;CALLALLI;5;1;12; ; ; 
AREQUIPA;CAYLLOMA;CAYLLOMA;7;2;2; ; ; 
AREQUIPA;CAYLLOMA;COPORAQUE;4;1;1; ; ; 
AREQUIPA;CAYLLOMA;HUAMBO;1; ; ; ; ; 
AREQUIPA;CAYLLOMA;HUANCA;2; ; ; ; ; 
AREQUIPA;CAYLLOMA;ICHUPAMPA;3;1;2; ; ; 
AREQUIPA;CAYLLOMA;LARI;2;1;1; ; ; 
AREQUIPA;CAYLLOMA;LLUTA;6;1;1; ; ; 
AREQUIPA;CAYLLOMA;MACA;2; ;1; ; ; 
AREQUIPA;CAYLLOMA;MADRIGAL;2;1;1; ; ; 
AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;6;1;5; ; ; 
AREQUIPA;CAYLLOMA;SIBAYO;4; ;2; ; ; 
AREQUIPA;CAYLLOMA;TAPAY;2; ;3; ; ; 
AREQUIPA;CAYLLOMA;TISCO;6;1;1; ; ; 
AREQUIPA;CAYLLOMA;TUTI;6;1; ; ; ; 
AREQUIPA;CAYLLOMA;YANQUE;7; ;2; ; ; 
AREQUIPA;CAYLLOMA;MAJES;55;9;10; ; ; 
AREQUIPA;CONDESUYOS;CHUQUIBAMBA;4;1; ; ; ; 
AREQUIPA;CONDESUYOS;ANDARAY; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;CAYARANI;14; ;1; ; ; 
AREQUIPA;CONDESUYOS;CHICHAS; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;IRAY; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;RIO GRANDE; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;SALAMANCA; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;YANAQUIHUA; ; ; ; ; ; 
AREQUIPA;ISLAY;MOLLENDO;48;4;8; ;3;1
AREQUIPA;ISLAY;COCACHACRA;48;5;14;4; ; 
AREQUIPA;ISLAY;DEAN VALDIVIA;15;4;8; ;1;1
AREQUIPA;ISLAY;ISLAY;18;1;2; ; ; 
AREQUIPA;ISLAY;MEJIA;10;1;3; ;2; 
AREQUIPA;ISLAY;PUNTA DE BOMBON;36;2;9; ;2;1
AREQUIPA;LA UNION;COTAHUASI; ; ; ; ; ; 
AREQUIPA;LA UNION;ALCA;1; ; ; ; ; 
AREQUIPA;LA UNION;CHARCANA; ; ; ; ; ; 
AREQUIPA;LA UNION;HUAYNACOTAS; ; ; ; ; ; 
AREQUIPA;LA UNION;PAMPAMARCA; ; ; ; ; ; 
AREQUIPA;LA UNION;PUYCA;2; ; ; ; ; 
AREQUIPA;LA UNION;QUECHUALLA; ; ; ; ; ; 
AREQUIPA;LA UNION;SAYLA; ; ; ; ; ; 
AREQUIPA;LA UNION;TAURIA; ; ; ; ; ; 
AREQUIPA;LA UNION;TOMEPAMPA; ; ; ; ; ; 
AREQUIPA;LA UNION;TORO; ; ; ; ; ; 
AYACUCHO;HUAMANGA;AYACUCHO;145;6;15;3; ; 
AYACUCHO;HUAMANGA;ACOCRO;4;2;2; ; ; 
AYACUCHO;HUAMANGA;ACOS VINCHOS;3;1;1; ; ; 
AYACUCHO;HUAMANGA;CARMEN ALTO;29;3;5; ; ; 
AYACUCHO;HUAMANGA;CHIARA;3;1; ; ; ; 
AYACUCHO;HUAMANGA;OCROS; ; ; ; ; ; 
AYACUCHO;HUAMANGA;PACAYCASA; ; ; ; ; ; 
AYACUCHO;HUAMANGA;QUINUA;8;1;4;1; ; 
AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS; ; ; ; ; ; 
AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;24;3;7; ; ; 
AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA; ; ; ; ; ; 
AYACUCHO;HUAMANGA;SOCOS; ; ; ; ; ; 
AYACUCHO;HUAMANGA;TAMBILLO;2;1; ; ; ; 
AYACUCHO;HUAMANGA;VINCHOS;11;2;7; ; ; 
AYACUCHO;HUAMANGA;JESUS NAZARENO;25;2;6; ; ; 
AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY;22;2;2; ; ; 
AYACUCHO;CANGALLO;CANGALLO;5;1; ; ; ; 
AYACUCHO;CANGALLO;CHUSCHI;2;1; ; ; ; 
AYACUCHO;CANGALLO;LOS MOROCHUCOS; ; ; ; ; ; 
AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;4;3;2; ; ; 
AYACUCHO;CANGALLO;PARAS;4;1;3; ; ; 
AYACUCHO;CANGALLO;TOTOS;2;1;1; ; ; 
AYACUCHO;HUANCA SANCOS;SANCOS;2; ;2; ; ; 
AYACUCHO;HUANCA SANCOS;CARAPO; ; ; ; ; ; 
AYACUCHO;HUANCA SANCOS;SACSAMARCA; ; ; ; ; ; 
AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2; ;1; ; ; 
AYACUCHO;HUANTA;HUANTA;28;2;5; ; ; 
AYACUCHO;HUANTA;AYAHUANCO;1; ; ; ; ; 
AYACUCHO;HUANTA;HUAMANGUILLA;4;1;1; ; ; 
AYACUCHO;HUANTA;IGUAIN;5;1;3; ; ; 
AYACUCHO;HUANTA;LURICOCHA;6;1;1; ; ; 
AYACUCHO;HUANTA;SANTILLANA;6; ; ; ; ; 
AYACUCHO;HUANTA;SIVIA;5;1;2; ; ; 
AYACUCHO;HUANTA;LLOCHEGUA;6; ;3; ; ; 
AYACUCHO;HUANTA;CANAYRE;2;1;1; ; ; 
AYACUCHO;HUANTA;UCHURACCAY; ; ; ; ; ; 
AYACUCHO;HUANTA;PUCACOLPA;4; ; ; ; ; 
AYACUCHO;HUANTA;CHACA; ; ; ; ; ; 
AYACUCHO;LA MAR;SAN MIGUEL;16;2;8; ; ; 
AYACUCHO;LA MAR;ANCO;2;1;2; ; ; 
AYACUCHO;LA MAR;AYNA;9;1;2; ; ; 
AYACUCHO;LA MAR;CHILCAS;3;1; ; ; ; 
AYACUCHO;LA MAR;CHUNGUI;6;3;2; ; ; 
AYACUCHO;LA MAR;LUIS CARRANZA;2; ;2; ; ; 
AYACUCHO;LA MAR;SANTA ROSA;12;1;2; ; ; 
AYACUCHO;LA MAR;TAMBO;18;1;1; ;1; 
AYACUCHO;LA MAR;SAMUGARI;4;1; ; ; ; 
AYACUCHO;LA MAR;ANCHIHUAY; ; ; ; ; ; 
AYACUCHO;LA MAR;ORONCCOY;1; ; ; ; ; 
AYACUCHO;LUCANAS;PUQUIO;15;2;2;6; ; 
AYACUCHO;LUCANAS;AUCARA;2; ; ; ; ; 
AYACUCHO;LUCANAS;CABANA;3;2; ; ; ; 
AYACUCHO;LUCANAS;CARMEN SALCEDO;2; ; ; ; ; 
AYACUCHO;LUCANAS;CHAVIÑA;3; ; ; ; ; 
AYACUCHO;LUCANAS;CHIPAO;6; ;1; ; ; 
AYACUCHO;LUCANAS;HUAC-HUAS; ; ; ; ; ; 
AYACUCHO;LUCANAS;LARAMATE; ; ; ; ; ; 
AYACUCHO;LUCANAS;LEONCIO PRADO;1;1; ; ; ; 
AYACUCHO;LUCANAS;LLAUTA; ; ; ; ; ; 
AYACUCHO;LUCANAS;LUCANAS;4;1;3; ; ; 
AYACUCHO;LUCANAS;OCAÑA; ; ; ; ; ; 
AYACUCHO;LUCANAS;OTOCA; ; ; ; ; ; 
AYACUCHO;LUCANAS;SAISA; ; ; ; ; ; 
AYACUCHO;LUCANAS;SAN CRISTOBAL;2; ;1; ; ; 
AYACUCHO;LUCANAS;SAN JUAN; ; ; ; ; ; 
AYACUCHO;LUCANAS;SAN PEDRO;4;2;3; ; ; 
AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;1; ; ; ; ; 
AYACUCHO;LUCANAS;SANCOS;7;1;2; ; ; 
AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;2; ; ; ; ; 
AYACUCHO;LUCANAS;SANTA LUCIA; ; ; ; ; ; 
AYACUCHO;PARINACOCHAS;CORACORA;10;1;3; ; ; 
AYACUCHO;PARINACOCHAS;CHUMPI;3; ; ; ; ; 
AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA; ; ; ; ; ; 
AYACUCHO;PARINACOCHAS;PACAPAUSA;1; ;1; ; ; 
AYACUCHO;PARINACOCHAS;PULLO;2;1; ; ; ; 
AYACUCHO;PARINACOCHAS;PUYUSCA;2; ; ; ; ; 
AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;1;1; ; ; ; 
AYACUCHO;PARINACOCHAS;UPAHUACHO;6; ;1; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;5;1;2; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;COLTA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA;1; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;2;1; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;4;1; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;PARARCA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA;1; ;1; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;2; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;2;1; ; ; ; 
AYACUCHO;SUCRE;QUEROBAMBA;4;1; ; ; ; 
AYACUCHO;SUCRE;BELEN; ; ; ; ; ; 
AYACUCHO;SUCRE;CHALCOS; ; ; ; ; ; 
AYACUCHO;SUCRE;CHILCAYOC;1; ; ; ; ; 
AYACUCHO;SUCRE;HUACAÑA; ; ; ; ; ; 
AYACUCHO;SUCRE;MORCOLLA; ; ; ; ; ; 
AYACUCHO;SUCRE;PAICO;1;1; ; ; ; 
AYACUCHO;SUCRE;SAN PEDRO DE LARCAY; ; ; ; ; ; 
AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;2;1; ; ; ; 
AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;3; ;1; ; ; 
AYACUCHO;SUCRE;SORAS;2; ;2; ; ; 
AYACUCHO;VICTOR FAJARDO;HUANCAPI; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;ALCAMENCA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;APONGO; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;ASQUIPATA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;CANARIA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;CAYARA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;COLCA;1;1;1; ; ; 
AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;1;1;1; ; ; 
AYACUCHO;VICTOR FAJARDO;HUALLA;1; ;2; ; ; 
AYACUCHO;VICTOR FAJARDO;SARHUA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;VILCANCHOS;1;1;1; ; ; 
AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;10;1;7; ;1; 
AYACUCHO;VILCAS HUAMAN;ACCOMARCA;1;1;1; ; ; 
AYACUCHO;VILCAS HUAMAN;CARHUANCA; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;CONCEPCION;4;1; ; ; ; 
AYACUCHO;VILCAS HUAMAN;HUAMBALPA;1; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;1; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;SAURAMA; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;VISCHONGO; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;CAJAMARCA;244;27;20;10; ; 
CAJAMARCA;CAJAMARCA;ASUNCION; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;CHETILLA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;COSPAN; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;ENCAÑADA;8; ; ; ; ; 
CAJAMARCA;CAJAMARCA;JESUS;7;1;2; ; ; 
CAJAMARCA;CAJAMARCA;LLACANORA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;27;3;1; ; ; 
CAJAMARCA;CAJAMARCA;MAGDALENA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;MATARA;5;1; ; ; ; 
CAJAMARCA;CAJAMARCA;NAMORA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;SAN JUAN; ; ; ; ; ; 
CAJAMARCA;CAJABAMBA;CAJABAMBA;30;2;2; ; ; 
CAJAMARCA;CAJABAMBA;CACHACHI;8;2; ; ; ; 
CAJAMARCA;CAJABAMBA;CONDEBAMBA;12;2;2; ; ; 
CAJAMARCA;CAJABAMBA;SITACOCHA;5;1;1; ; ; 
CAJAMARCA;CELENDIN;CELENDIN;21;1;2; ; ; 
CAJAMARCA;CELENDIN;CHUMUCH; ; ; ; ; ; 
CAJAMARCA;CELENDIN;CORTEGANA; ; ; ; ; ; 
CAJAMARCA;CELENDIN;HUASMIN; ; ; ; ; ; 
CAJAMARCA;CELENDIN;JORGE CHAVEZ; ; ; ; ; ; 
CAJAMARCA;CELENDIN;JOSE GALVEZ; ; ; ; ; ; 
CAJAMARCA;CELENDIN;MIGUEL IGLESIAS; ; ; ; ; ; 
CAJAMARCA;CELENDIN;OXAMARCA; ; ; ; ; ; 
CAJAMARCA;CELENDIN;SOROCHUCO;4;1; ; ; ; 
CAJAMARCA;CELENDIN;SUCRE; ; ; ; ; ; 
CAJAMARCA;CELENDIN;UTCO; ; ; ; ; ; 
CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHOTA;19;4;10; ; ; 
CAJAMARCA;CHOTA;ANGUIA; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHADIN;5;1; ; ; ; 
CAJAMARCA;CHOTA;CHIGUIRIP; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHIMBAN; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHOROPAMPA; ; ; ; ; ; 
CAJAMARCA;CHOTA;COCHABAMBA; ; ; ; ; ; 
CAJAMARCA;CHOTA;CONCHAN; ; ; ; ; ; 
CAJAMARCA;CHOTA;HUAMBOS;2; ; ; ; ; 
CAJAMARCA;CHOTA;LAJAS;8; ; ; ; ; 
CAJAMARCA;CHOTA;LLAMA;7;1; ; ; ; 
CAJAMARCA;CHOTA;MIRACOSTA; ; ; ; ; ; 
CAJAMARCA;CHOTA;PACCHA; ; ; ; ; ; 
CAJAMARCA;CHOTA;PION; ; ; ; ; ; 
CAJAMARCA;CHOTA;QUEROCOTO; ; ; ; ; ; 
CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;4; ;1; ; ; 
CAJAMARCA;CHOTA;TACABAMBA;6; ; ; ; ; 
CAJAMARCA;CHOTA;TOCMOCHE; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHALAMARCA; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;CONTUMAZA;6;1; ; ; ; 
CAJAMARCA;CONTUMAZA;CHILETE; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;CUPISNIQUE; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;GUZMANGO; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;SAN BENITO; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;TANTARICA; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;YONAN; ; ; ; ; ; 
CAJAMARCA;CUTERVO;CUTERVO;54;2; ; ; ; 
CAJAMARCA;CUTERVO;CALLAYUC; ; ; ; ; ; 
CAJAMARCA;CUTERVO;CHOROS; ; ; ; ; ; 
CAJAMARCA;CUTERVO;CUJILLO; ; ; ; ; ; 
CAJAMARCA;CUTERVO;LA RAMADA; ; ; ; ; ; 
CAJAMARCA;CUTERVO;PIMPINGOS; ; ; ; ; ; 
CAJAMARCA;CUTERVO;QUEROCOTILLO;20;5;3; ; ; 
CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;4; ;1; ; ; 
CAJAMARCA;CUTERVO;SANTA CRUZ; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SANTO TOMAS;12; ; ; ; ; 
CAJAMARCA;CUTERVO;SOCOTA; ; ; ; ; ; 
CAJAMARCA;CUTERVO;TORIBIO CASANOVA; ; ; ; ; ; 
CAJAMARCA;HUALGAYOC;BAMBAMARCA;31;3;1; ; ; 
CAJAMARCA;HUALGAYOC;CHUGUR; ; ; ; ; ; 
CAJAMARCA;HUALGAYOC;HUALGAYOC;13;2; ; ; ; 
CAJAMARCA;JAEN;JAEN;80;5;6; ; ; 
CAJAMARCA;JAEN;BELLAVISTA;26; ;3; ; ; 
CAJAMARCA;JAEN;CHONTALI; ; ; ; ; ; 
CAJAMARCA;JAEN;COLASAY; ; ; ; ; ; 
CAJAMARCA;JAEN;HUABAL; ; ; ; ; ; 
CAJAMARCA;JAEN;LAS PIRIAS; ; ; ; ; ; 
CAJAMARCA;JAEN;POMAHUACA;2; ; ; ; ; 
CAJAMARCA;JAEN;PUCARA; ; ; ; ; ; 
CAJAMARCA;JAEN;SALLIQUE; ; ; ; ; ; 
CAJAMARCA;JAEN;SAN FELIPE; ; ; ; ; ; 
CAJAMARCA;JAEN;SAN JOSE DEL ALTO; ; ; ; ; ; 
CAJAMARCA;JAEN;SANTA ROSA; ; ; ; ; ; 
CAJAMARCA;SAN IGNACIO;SAN IGNACIO;16;1;3; ; ; 
CAJAMARCA;SAN IGNACIO;CHIRINOS;9;1; ; ; ; 
CAJAMARCA;SAN IGNACIO;HUARANGO;4; ;2; ; ; 
CAJAMARCA;SAN IGNACIO;LA COIPA;20; ; ; ; ; 
CAJAMARCA;SAN IGNACIO;NAMBALLE;6;1;2; ; ; 
CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;5;1;2; ; ; 
CAJAMARCA;SAN IGNACIO;TABACONAS;2; ; ; ; ; 
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;16;1;1; ; ; 
CAJAMARCA;SAN MARCOS;CHANCAY; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;GREGORIO PITA; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;ICHOCAN; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;JOSE SABOGAL; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;SAN MIGUEL;6; ;2; ; ; 
CAJAMARCA;SAN MIGUEL;BOLIVAR; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;CALQUIS; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;CATILLUC; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;EL PRADO; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;LA FLORIDA; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;LLAPA;8; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;NANCHOC; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;NIEPOS; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;SAN GREGORIO; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;TONGOD; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;SAN PABLO; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;SAN BERNARDINO; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;SAN LUIS; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;TUMBADEN; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;SANTA CRUZ;10;1;2; ; ; 
CAJAMARCA;SANTA CRUZ;ANDABAMBA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;CATACHE; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;LA ESPERANZA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;NINABAMBA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;PULAN; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;SAUCEPAMPA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;SEXI;1; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;UTICYACU; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;YAUYUCAN; ; ; ; ; ; 
CALLAO;CALLAO;CALLAO;246;23;31; ; ; 
CALLAO;CALLAO;BELLAVISTA;212;4;14;20;18; 
CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;75;8;10; ; ; 
CALLAO;CALLAO;LA PERLA;185;12;10;18; ; 
CALLAO;CALLAO;LA PUNTA;88;4; ;45; ; 
CALLAO;CALLAO;VENTANILLA;537;43;21; ;1; 
CALLAO;CALLAO;MI PERÚ;109;5;16; ; ; 
CUSCO;CUSCO;CUSCO;143;20;3; ; ; 
CUSCO;CUSCO;CCORCA;3;1; ; ; ; 
CUSCO;CUSCO;POROY;20;2;4; ; ; 
CUSCO;CUSCO;SAN JERONIMO;36;6;4; ; ; 
CUSCO;CUSCO;SAN SEBASTIAN;98;8;19; ; ; 
CUSCO;CUSCO;SANTIAGO;64;10;6; ; ; 
CUSCO;CUSCO;SAYLLA;7;1;2; ; ; 
CUSCO;CUSCO;WANCHAQ;45;10;5; ; ; 
CUSCO;ACOMAYO;ACOMAYO;4; ; ; ; ; 
CUSCO;ACOMAYO;ACOPIA;4; ;1; ; ; 
CUSCO;ACOMAYO;ACOS; ; ; ; ; ; 
CUSCO;ACOMAYO;MOSOC LLACTA;8;1; ; ; ; 
CUSCO;ACOMAYO;POMACANCHI;6; ;3; ; ; 
CUSCO;ACOMAYO;RONDOCAN; ; ; ; ; ; 
CUSCO;ACOMAYO;SANGARARA; ; ; ; ; ; 
CUSCO;ANTA;ANTA;15;1;2; ; ; 
CUSCO;ANTA;ANCAHUASI;12;1;2; ; ; 
CUSCO;ANTA;CACHIMAYO; ; ; ; ; ; 
CUSCO;ANTA;CHINCHAYPUJIO;9; ; ; ; ; 
CUSCO;ANTA;HUAROCONDO;12;1;2; ; ; 
CUSCO;ANTA;LIMATAMBO;11;1;2; ; ; 
CUSCO;ANTA;MOLLEPATA;5; ;4; ; ; 
CUSCO;ANTA;PUCYURA;6;1; ; ; ; 
CUSCO;ANTA;ZURITE;6;1;1; ; ; 
CUSCO;CALCA;CALCA;16;2;5; ; ; 
CUSCO;CALCA;COYA;6; ;1;2; ; 
CUSCO;CALCA;LAMAY;5; ;1; ; ; 
CUSCO;CALCA;LARES;16;1;2; ; ; 
CUSCO;CALCA;PISAC;5;1;6; ; ; 
CUSCO;CALCA;SAN SALVADOR;4; ;3; ; ; 
CUSCO;CALCA;TARAY;6;1;1; ; ; 
CUSCO;CALCA;YANATILE;10;1;3; ; ; 
CUSCO;CANAS;YANAOCA;18;2;4; ; ; 
CUSCO;CANAS;CHECCA;7; ;2; ; ; 
CUSCO;CANAS;KUNTURKANKI;7;1;2; ; ; 
CUSCO;CANAS;LANGUI;8; ;1; ; ; 
CUSCO;CANAS;LAYO;8;1;6; ; ; 
CUSCO;CANAS;PAMPAMARCA;12;1;1; ; ; 
CUSCO;CANAS;QUEHUE;2; ;2; ; ; 
CUSCO;CANAS;TUPAC AMARU;5; ; ; ; ; 
CUSCO;CANCHIS;SICUANI;49;5;10; ;6; 
CUSCO;CANCHIS;CHECACUPE;9;1;5; ; ; 
CUSCO;CANCHIS;COMBAPATA;8;1;5; ; ; 
CUSCO;CANCHIS;MARANGANI;45;2;2; ; ; 
CUSCO;CANCHIS;PITUMARCA;6; ;6; ; ; 
CUSCO;CANCHIS;SAN PABLO;8;3;1; ; ; 
CUSCO;CANCHIS;SAN PEDRO;9;1;2; ; ; 
CUSCO;CANCHIS;TINTA;10;1;2; ; ; 
CUSCO;CHUMBIVILCAS;SANTO TOMAS;18;1;2; ; ; 
CUSCO;CHUMBIVILCAS;CAPACMARCA;6; ;1; ; ; 
CUSCO;CHUMBIVILCAS;CHAMACA;10;3;5; ; ; 
CUSCO;CHUMBIVILCAS;COLQUEMARCA;8; ;2; ; ; 
CUSCO;CHUMBIVILCAS;LIVITACA;13; ;2; ; ; 
CUSCO;CHUMBIVILCAS;LLUSCO;8; ;4; ; ; 
CUSCO;CHUMBIVILCAS;QUIÑOTA;12;1;2; ; ; 
CUSCO;CHUMBIVILCAS;VELILLE;20;1;2; ; ; 
CUSCO;ESPINAR;ESPINAR;34;3;6; ; ; 
CUSCO;ESPINAR;CONDOROMA;1;1; ; ; ; 
CUSCO;ESPINAR;COPORAQUE;19;1;5; ; ; 
CUSCO;ESPINAR;OCORURO;6; ; ; ; ; 
CUSCO;ESPINAR;PALLPATA;15;1;2; ; ; 
CUSCO;ESPINAR;PICHIGUA; ; ; ; ; ; 
CUSCO;ESPINAR;SUYCKUTAMBO;3; ; ; ; ; 
CUSCO;ESPINAR;ALTO PICHIGUA;3;1;3; ; ; 
CUSCO;LA CONVENCION;SANTA ANA;27;4;11; ; ; 
CUSCO;LA CONVENCION;ECHARATE;35;5;10; ; ; 
CUSCO;LA CONVENCION;HUAYOPATA;6;1;2; ; ; 
CUSCO;LA CONVENCION;MARANURA;4;1; ;1; ; 
CUSCO;LA CONVENCION;OCOBAMBA;15;3;3; ; ; 
CUSCO;LA CONVENCION;QUELLOUNO;21;3;16; ; ; 
CUSCO;LA CONVENCION;KIMBIRI;24;2;4; ; ; 
CUSCO;LA CONVENCION;SANTA TERESA; ; ; ; ; ; 
CUSCO;LA CONVENCION;VILCABAMBA;14;2;6; ; ; 
CUSCO;LA CONVENCION;PICHARI;35;3;8; ; ; 
CUSCO;LA CONVENCION;INKAWASI;6;1;2; ; ; 
CUSCO;LA CONVENCION;VILLA VIRGEN;5;1;3; ; ; 
