anio,mes,fecha_descarga,distrito_fiscal,ubicacion_especialidad,cargo,condicion,sexo,total,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
2021,12,18/01/2022,AMAZONAS,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MATERIA AMBIENTAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,14,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,MIXTA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,5,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,11,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,17,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,8,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,PREVENCION DEL DELITO,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,AMAZONAS,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
2021,12,18/01/2022,ANCASH,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CONTROL INTERNO,FISCAL SUPERIOR,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,5,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,6,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,8,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,7,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,2,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,5,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,5,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,5,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,FAMILIA,FISCAL SUPERIOR,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,5,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,MIXTA,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,31,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,17,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,36,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,43,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,7,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,8,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,9,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,33,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL SUPERIOR,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,PREVENCION DEL DELITO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,13,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,3,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,ANCASH,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,2,020101,ANCASH,HUARAZ,HUARAZ,15/06/2023
2021,12,18/01/2022,APURIMAC,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,030101,APURIMAC,ABANCAY,ABANCAY,15/06/2023
2021,12,18/01/2022,APURIMAC,CONTROL INTERNO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,030101,APURIMAC,ABANCAY,ABANCAY,15/06/2023
2021,12,18/01/2022,APURIMAC,CONTROL INTERNO,FISCAL SUPERIOR,TITULAR,MASCULINO,1,030101,APURIMAC,ABANCAY,ABANCAY,15/06/2023
2021,12,18/01/2022,APURIMAC,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,030101,APURIMAC,ABANCAY,ABANCAY,15/06/2023
2021,12,18/01/2022,APURIMAC,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,030101,APURIMAC,ABANCAY,ABANCAY,15/06/2023
